id,url,primaryTitle,originalTitle,type,description,primaryImage,thumbnails,trailer,contentRating,startYear,endYear,releaseDate,interests,countriesOfOrigin,externalLinks,spokenLanguages,filmingLocations,productionCompanies,budget,grossWorldwide,genres,isAdult,runtimeMinutes,averageRating,numVotes,metascore
tt1205489,https://www.imdb.com/title/tt1205489/,Gran Torino,Gran Torino,movie,"After a Hmong teenager tries to steal his prized 1972 Gran Torino, a disgruntled, prejudiced Korean War veteran seeks to redeem both the boy and himself.",https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=F8zue_BzNsw,R,2008,,2009-01-09,"['Dark Comedy', 'Psychological Drama', 'Drama']","['DE', 'US']","['https://www.facebook.com/GranTorinoFilm', 'http://wwws.warnerbros.co.jp/grantorino/']",['en'],"['238 Rhode Island Street Highland Park Michigan, USA']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0108864', 'name': 'Village Roadshow Pictures'}, {'id': 'co0112616', 'name': 'Double Nickel Entertainment'}]",33000000.0,269958228.0,['Drama'],False,116,8.1,867139,73.0
tt0081398,https://www.imdb.com/title/tt0081398/,Raging Bull,Raging Bull,movie,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",https://m.media-amazon.com/images/M/MV5BMjlkYmYyZWQtNTZkOS00ZjA0LWEwNWUtNzE2ZGNiYjg0MjA2XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjlkYmYyZWQtNTZkOS00ZjA0LWEwNWUtNzE2ZGNiYjg0MjA2XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjlkYmYyZWQtNTZkOS00ZjA0LWEwNWUtNzE2ZGNiYjg0MjA2XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjlkYmYyZWQtNTZkOS00ZjA0LWEwNWUtNzE2ZGNiYjg0MjA2XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=F2UKuKxCJqc,R,1980,,1980-12-19,"['Boxing', 'Docudrama', 'Period Drama', 'Psychological Drama', 'Biography', 'Drama', 'Sport']",['US'],[],['en'],"[""Hell's Kitchen, Manhattan, New York City, New York, USA""]","[{'id': 'co0054262', 'name': 'Chartoff-Winkler Productions'}]",18000000.0,23406558.0,"['Biography', 'Drama', 'Sport']",False,129,8.1,412445,90.0
tt2024544,https://www.imdb.com/title/tt2024544/,12 Years a Slave,12 Years a Slave,movie,"In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.",https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=z02Ie8wKKRg,R,2013,,2013-11-08,"['Costume Drama', 'Docudrama', 'Epic', 'Period Drama', 'Psychological Drama', 'Tragedy', 'Biography', 'Drama', 'History']","['GB', 'US']",['https://www.facebook.com/12YearsASlave'],['en'],"[""Madame John's Legacy, the French Quarter, New Orleans, Louisiana, USA""]","[{'id': 'co0172093', 'name': 'Regency Enterprizes'}, {'id': 'co0120121', 'name': 'River Road Entertainment'}, {'id': 'co0136967', 'name': 'Plan B Entertainment'}]",20000000.0,187734091.0,"['Biography', 'Drama', 'History']",False,134,8.1,791703,96.0
tt0353969,https://www.imdb.com/title/tt0353969/,Memories of Murder,Salinui chueok,movie,"In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.",https://m.media-amazon.com/images/M/MV5BYmRjOWE5NmMtYTdkYS00ODFlLWJiMTMtYzE2NDZlZjlkZDQ0XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYmRjOWE5NmMtYTdkYS00ODFlLWJiMTMtYzE2NDZlZjlkZDQ0XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYmRjOWE5NmMtYTdkYS00ODFlLWJiMTMtYzE2NDZlZjlkZDQ0XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYmRjOWE5NmMtYTdkYS00ODFlLWJiMTMtYzE2NDZlZjlkZDQ0XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=pliylHilD_U,Not Rated,2003,,2003-05-02,"['Korean', 'Dark Comedy', 'Police Procedural', 'Psychological Drama', 'Psychological Thriller', 'Serial Killer', 'True Crime', 'Crime', 'Drama', 'Mystery']",['KR'],['http://www.cj-entertainment.com/movie/memories-of-murder/'],"['ko', 'en']",['South Korea'],"[{'id': 'co0073647', 'name': 'Sidus'}, {'id': 'co0043365', 'name': 'CJ Entertainment'}, {'id': 'co0338039', 'name': 'Muhan Investment'}]",2800000.0,1213056.0,"['Crime', 'Drama', 'Mystery']",False,131,8.1,272127,82.0
tt0892769,https://www.imdb.com/title/tt0892769/,How to Train Your Dragon,How to Train Your Dragon,movie,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.",https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=1huZhKwhIQc,PG,2010,,2010-03-26,"['Animal Adventure', 'Coming-of-Age', 'Computer Animation', 'Epic', 'Fantasy Epic', 'Sword & Sorcery', 'Teen Adventure', 'Teen Fantasy', 'Action', 'Adventure']","['US', 'FR', 'GB']","['https://www.dreamworks.com/movies/how-to-train-your-dragon', 'https://www.facebook.com/HowToTrainYourDragon']",['en'],"['DreamWorks Animation - 1000 Flower Street, Glendale, California, USA']","[{'id': 'co0129164', 'name': 'DreamWorks Animation'}]",165000000.0,494879860.0,"['Action', 'Adventure', 'Animation']",False,98,8.1,903726,75.0
tt2278388,https://www.imdb.com/title/tt2278388/,The Grand Budapest Hotel,The Grand Budapest Hotel,movie,The owner of an aging high-class hotel regales a writer with tales of serving as a lobby boy under an exceptional concierge in the hotel's glory years.,https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=1Fg5iWmQjwk,R,2014,,2014-03-28,"['Period Drama', 'Quirky Comedy', 'Comedy', 'Drama']","['US', 'DE']",['http://www.facebook.com/TheGrandBudapestHotel'],"['en', 'fr', 'de']","['Görlitz, Saxony, Germany']","[{'id': 'co0982337', 'name': 'Fox Searchlight Pictures'}, {'id': 'co0215519', 'name': 'Indian Paintbrush'}, {'id': 'co0053177', 'name': 'Studio Babelsberg'}]",25000000.0,174567384.0,"['Comedy', 'Drama']",False,99,8.1,981448,88.0
tt0112471,https://www.imdb.com/title/tt0112471/,Before Sunrise,Before Sunrise,movie,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",https://m.media-amazon.com/images/M/MV5BZDZhZmI1ZTUtYWI3NC00NTMwLTk3NWMtNDc0OGNjM2I0ZjlmXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZDZhZmI1ZTUtYWI3NC00NTMwLTk3NWMtNDc0OGNjM2I0ZjlmXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZDZhZmI1ZTUtYWI3NC00NTMwLTk3NWMtNDc0OGNjM2I0ZjlmXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZDZhZmI1ZTUtYWI3NC00NTMwLTk3NWMtNDc0OGNjM2I0ZjlmXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=jGvcbSabADM,R,1995,,1995-01-27,"['Romantic Comedy', 'Tragic Romance', 'Comedy', 'Drama', 'Romance']","['US', 'AT']",[],"['en', 'de', 'fr']","['Riesenrad, Prater, Vienna, Austria']","[{'id': 'co0040620', 'name': 'Castle Rock Entertainment'}, {'id': 'co0123642', 'name': 'Detour Filmproduction'}, {'id': 'co0258139', 'name': 'Filmhaus Wien Universa Filmproduktions'}]",2500000.0,6644294.0,"['Comedy', 'Drama', 'Romance']",False,101,8.1,381809,79.0
tt0083658,https://www.imdb.com/title/tt0083658/,Blade Runner,Blade Runner,movie,A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,https://m.media-amazon.com/images/M/MV5BOWQ4YTBmNTQtMDYxMC00NGFjLTkwOGQtNzdhNmY1Nzc1MzUxXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BOWQ4YTBmNTQtMDYxMC00NGFjLTkwOGQtNzdhNmY1Nzc1MzUxXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BOWQ4YTBmNTQtMDYxMC00NGFjLTkwOGQtNzdhNmY1Nzc1MzUxXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BOWQ4YTBmNTQtMDYxMC00NGFjLTkwOGQtNzdhNmY1Nzc1MzUxXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=iYhJ7Mf2Oxs,R,1982,,1982-06-25,"['Blade Runner', 'Artificial Intelligence', 'Cyber Thriller', 'Cyberpunk', 'Dystopian Sci-Fi', 'Psychological Drama', 'Psychological Thriller', 'Tragedy', 'Action', 'Drama']","['US', 'GB']",['http://bladerunnerthemovie.warnerbros.com/'],"['en', 'de', 'ja', 'hu', 'ar', 'ko']","['Bradbury Building - 304 S. Broadway, Downtown, Los Angeles, California, USA']","[{'id': 'co0042559', 'name': 'The Ladd Company'}, {'id': 'co0128798', 'name': 'Shaw Brothers'}, {'id': 'co0002663', 'name': 'Warner Bros.'}]",28000000.0,41824552.0,"['Action', 'Drama', 'Sci-Fi']",False,117,8.1,886953,84.0
tt0198781,https://www.imdb.com/title/tt0198781/,"Monsters, Inc.","Monsters, Inc.",movie,Two monsters whose job is to make human children scream accidentally let a little girl into their world and must now protect her from their own kind to return her home unscathed.,https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=6tCxnHCqqxg,G,2001,,2001-11-02,"['Buddy Comedy', 'Computer Animation', 'Dark Comedy', 'Farce', 'High-Concept Comedy', 'Satire', 'Slapstick', 'Supernatural Fantasy', 'Urban Adventure', 'Adventure']",['US'],"['https://www.facebook.com/PixarMonstersInc', 'https://www.pixar.com/monsters-inc']",['en'],"['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","[{'id': 'co0008970', 'name': 'Walt Disney Pictures'}, {'id': 'co0017902', 'name': 'Pixar Animation Studios'}]",115000000.0,579773055.0,"['Adventure', 'Animation', 'Comedy']",False,92,8.1,1085337,79.0
tt2267998,https://www.imdb.com/title/tt2267998/,Gone Girl,Gone Girl,movie,The husband of a missing woman becomes the main suspect in her disappearance.,https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=2-_-1nJf8Vg,R,2014,,2014-10-03,"['Erotic Thriller', 'Psychological Drama', 'Psychological Thriller', 'Suspense Mystery', 'Tragedy', 'Whodunnit', 'Drama', 'Mystery', 'Thriller']",['US'],"['http://www.facebook.com/GoneGirlMovie', 'https://www.foxmovies.com/movies/gone-girl']",['en'],"['Cape Girardeau, Missouri, USA']","[{'id': 'co0000756', 'name': '20th Century Fox'}, {'id': 'co0867908', 'name': 'Regency Enterprises'}, {'id': 'co0420822', 'name': 'TSG Entertainment'}]",61000000.0,370890259.0,"['Drama', 'Mystery', 'Thriller']",False,149,8.1,1180748,79.0
tt0073195,https://www.imdb.com/title/tt0073195/,Jaws,Jaws,movie,"When a massive killer shark unleashes chaos on a beach community off Long Island, it's up to the local police chief, a marine biologist, and an old seafarer to hunt the beast down.",https://m.media-amazon.com/images/M/MV5BYjViNDQzNmUtYzkxZi00NTk5LTljMmItYjJlZmZkODIxNjU1XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYjViNDQzNmUtYzkxZi00NTk5LTljMmItYjJlZmZkODIxNjU1XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjViNDQzNmUtYzkxZi00NTk5LTljMmItYjJlZmZkODIxNjU1XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjViNDQzNmUtYzkxZi00NTk5LTljMmItYjJlZmZkODIxNjU1XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=YIhxgIZJSbk,PG,1975,,1975-06-20,"['Monster Horror', 'Sea Adventure', 'Survival', 'Adventure', 'Drama', 'Horror', 'Thriller']",['US'],['https://www.facebook.com/JawsMovie/'],['en'],"[""Water Street, Edgartown, Martha's Vineyard, Massachusetts, USA""]","[{'id': 'co0019166', 'name': 'Zanuck/Brown Productions'}, {'id': 'co0005073', 'name': 'Universal Pictures'}]",7000000.0,490736300.0,"['Adventure', 'Drama', 'Horror']",False,124,8.1,745824,87.0
tt1950186,https://www.imdb.com/title/tt1950186/,Ford v Ferrari,Ford v Ferrari,movie,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,https://m.media-amazon.com/images/M/MV5BOTBjNTEyNjYtYjdkNi00YzE5LTljYzUtZjVlYmYwZmJmZWYxXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BOTBjNTEyNjYtYjdkNi00YzE5LTljYzUtZjVlYmYwZmJmZWYxXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BOTBjNTEyNjYtYjdkNi00YzE5LTljYzUtZjVlYmYwZmJmZWYxXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BOTBjNTEyNjYtYjdkNi00YzE5LTljYzUtZjVlYmYwZmJmZWYxXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=zyYgDtY2AMY,PG-13,2019,,2019-11-15,"['Car Action', 'Docudrama', 'Motorsport', 'Period Drama', 'Action', 'Biography', 'Drama', 'Sport']",['US'],"['https://www.facebook.com/FordvFerrari', 'https://www.instagram.com/fordvferrari/']","['en', 'it', 'fr', 'ja']","['Savannah, Georgia, USA']","[{'id': 'co0000756', 'name': '20th Century Fox'}, {'id': 'co0286257', 'name': 'Chernin Entertainment'}, {'id': 'co0420822', 'name': 'TSG Entertainment'}]",97600000.0,226299480.0,"['Action', 'Biography', 'Drama']",False,152,8.1,580937,81.0
tt10872600,https://www.imdb.com/title/tt10872600/,Spider-Man: No Way Home,Spider-Man: No Way Home,movie,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear.",https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=WgU7P6o-GkM,PG-13,2021,,2021-12-17,"['Marvel', 'Action Epic', 'Adventure Epic', 'Fantasy Epic', 'Sci-Fi Epic', 'Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Fantasy']",['US'],['https://www.spidermannowayhome.movie/'],"['en', 'tl']",['Iceland'],"[{'id': 'co0014351', 'name': 'Columbia Pictures'}, {'id': 'co0051941', 'name': 'Marvel Studios'}, {'id': 'co0532247', 'name': 'Pascal Pictures'}]",200000000.0,1921426073.0,"['Action', 'Adventure', 'Fantasy']",False,148,8.1,1049415,71.0
tt0107207,https://www.imdb.com/title/tt0107207/,In the Name of the Father,In the Name of the Father,movie,"An Irish man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. Meanwhile, a British lawyer fights to clear their names and free them.",https://m.media-amazon.com/images/M/MV5BMGZiZDVjNzYtZWM4ZC00MzVkLThhNDEtMDJlOTBhYzVjMmNhXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMGZiZDVjNzYtZWM4ZC00MzVkLThhNDEtMDJlOTBhYzVjMmNhXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMGZiZDVjNzYtZWM4ZC00MzVkLThhNDEtMDJlOTBhYzVjMmNhXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMGZiZDVjNzYtZWM4ZC00MzVkLThhNDEtMDJlOTBhYzVjMmNhXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=H0ff5KjZ7vM,R,1993,,1994-02-25,"['Docudrama', 'Legal Drama', 'Period Drama', 'Political Drama', 'Prison Drama', 'Tragedy', 'True Crime', 'Biography', 'Crime', 'Drama']","['IE', 'US', 'GB']",[],['en'],"['Kilmainham Jail, Dublin, County Dublin, Ireland']","[{'id': 'co0019015', 'name': ""Hell's Kitchen Films""}, {'id': 'co0005073', 'name': 'Universal Pictures'}]",13000000.0,65796862.0,"['Biography', 'Crime', 'Drama']",False,133,8.1,203962,84.0
tt3011894,https://www.imdb.com/title/tt3011894/,Wild Tales,Relatos salvajes,movie,Six short stories that explore the extremities of human behavior involving people in distress.,https://m.media-amazon.com/images/M/MV5BNzAzMjA1ODAxOV5BMl5BanBnXkFtZTgwODg4NTQzNDE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNzAzMjA1ODAxOV5BMl5BanBnXkFtZTgwODg4NTQzNDE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNzAzMjA1ODAxOV5BMl5BanBnXkFtZTgwODg4NTQzNDE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNzAzMjA1ODAxOV5BMl5BanBnXkFtZTgwODg4NTQzNDE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=Utq0aDEp084,R,2014,,2014-08-21,"['Spanish', 'Dark Comedy', 'Psychological Drama', 'Psychological Thriller', 'Satire', 'Comedy', 'Drama', 'Thriller']","['AR', 'ES', 'FR', 'GB']","['https://es-es.facebook.com/relatossalvajesoficial', 'http://www.relatos-salvajes.com/']",['es'],"['Cafayate, Salta, Argentina']","[{'id': 'co0196381', 'name': 'K&S Films'}, {'id': 'co0006440', 'name': 'El Deseo'}, {'id': 'co0037736', 'name': 'Televisión Federal (Telefe)'}]",3300000.0,31478893.0,"['Comedy', 'Drama', 'Thriller']",False,122,8.1,240387,77.0
tt0015864,https://www.imdb.com/title/tt0015864/,The Gold Rush,The Gold Rush,movie,"A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall.",https://m.media-amazon.com/images/M/MV5BNGU1NjYzYTAtZmY0YS00NWIzLTkzNzUtYzc2ZTIyOTIxZjVhXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNGU1NjYzYTAtZmY0YS00NWIzLTkzNzUtYzc2ZTIyOTIxZjVhXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNGU1NjYzYTAtZmY0YS00NWIzLTkzNzUtYzc2ZTIyOTIxZjVhXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNGU1NjYzYTAtZmY0YS00NWIzLTkzNzUtYzc2ZTIyOTIxZjVhXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=kDlEvaKBkhU,Approved,1925,,1925-08-16,"['Farce', 'Feel-Good Romance', 'Romantic Comedy', 'Satire', 'Slapstick', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Western']",['US'],"['https://www.instagram.com/charliechaplinofficial/', 'https://www.charliechaplin.com/en/films/2-The-Gold-Rush']",['en'],"['Sierra Nevada Mountains, California, USA']","[{'id': 'co0028083', 'name': 'Charles Chaplin Productions'}]",923000.0,83020.0,"['Adventure', 'Comedy', 'Drama']",False,95,8.1,128741,90.0
